id,title,keywords,cast,genres,director
10156,History of the World: Part I,moses roman empire musical stone age music,Mel Brooks Dom DeLuise Madeline Kahn Harvey Korman Cloris Leachman,Comedy,Mel Brooks
12837,The Secret Life of Bees,woman director,Dakota Fanning Queen Latifah Jennifer Hudson Sophie Okonedo Alicia Keys,Adventure,Gina Prince-Bythewood
17708,Corky Romano,,Chris Kattan Vinessa Shaw Peter Falk Peter Berg Chris Penn,Action Comedy Crime,Rob Pritts
13937,Raising Cain,,John Lithgow Lolita Davidovich Steven Bauer Frances Sternhagen Gregg Henry,Drama Horror Thriller Crime,Brian De Palma
28932,F.I.S.T.,,Sylvester Stallone Rod Steiger Peter Boyle Melinda Dillon David Huffman,Drama Action,Norman Jewison
31909,Invaders from Mars,space invasion remake alien invasion,Karen Black Hunter Carson Timothy Bottoms Laraine Newman James Karen,Science Fiction,Tobe Hooper
167073,Brooklyn,love triangle based on novel homesickness vororte ship,Saoirse Ronan Domhnall Gleeson Emory Cohen Jim Broadbent Julie Walters,Drama Romance,John Crowley
3175,Barry Lyndon,palace british army fencing epic debt,Ryan O'Neal Marisa Berenson Hardy Kr\u00fcger Diana K\u00f6rner Frank Middlemass,Drama Romance War,Stanley Kubrick
14369,Out Cold,manager alcohol races mountains gondola,Jason London Lee Majors Zach Galifianakis Victoria Silvstedt David Koechner,Comedy,Brendan Malloy
16888,The Ladies Man,female nudity tattoo radio cheat on husband eating contest,Tim Meadows Karyn Parsons Billy Dee Williams John Witherspoon Jill Talley,Comedy,Reginald Hudlin
121826,Quartet,musician concert retired,Maggie Smith Tom Courtenay Billy Connolly Pauline Collins Michael Gambon,Drama Comedy Romance,Dustin Hoffman
10646,Tomcats,compulsive gambling roulette stag night group of friends,Jerry O'Connell Shannon Elizabeth Jake Busey Horatio Sanz Bernie Casey,Comedy Romance,Gregory Poirier
12149,Frailty,angel sheriff loss of mother 1970s texas,Bill Paxton Matthew McConaughey Powers Boothe Matt O'Leary Jeremy Sumpter,Drama Thriller Crime,Bill Paxton
304357,Woman in Gold,nazis based on true story art stolen painting,Helen Mirren Ryan Reynolds Tatiana Maslany Katie Holmes Max Irons,Drama,Simon Curtis
11184,Kinsey,free love sex sexuality indiana professor,Liam Neeson Laura Linney Chris O'Donnell Peter Sarsgaard Timothy Hutton,Drama,Bill Condon
766,Army of Darkness,prophecy witch swordplay supermarket castle,Bruce Campbell Embeth Davidtz Marcus Gilbert Ian Abercrombie Richard Grove,Fantasy Horror Comedy,Sam Raimi
20009,Slackers,male nudity drug abuse job interview eavesdropping fall,Jason Segel Devon Sawa Jason Schwartzman Jaime King Cameron Diaz,Comedy Romance,Dewey Nicks
1587,What's Eating Gilbert Grape,brother brother relationship mentally disabled iowa widow dysfunctional family,Johnny Depp Leonardo DiCaprio Juliette Lewis Darlene Cates Mary Steenburgen,Romance Drama,Lasse Hallstr\u00f6m
30973,The Visual Bible: The Gospel of John,miracle jesus christ last supper bible christian,Christopher Plummer Henry Ian Cusick Stuart Bunce Daniel Kash Stephen Russell,Drama History,Philip Saville
11109,Vera Drake,england mother role women's prison police neighbor,Imelda Staunton Sally Hawkins Richard Graham Eddie Marsan Anna Keaveney,Crime Drama,Mike Leigh
9027,The Guru,sex indian lead dancing master new love porn actor,Jimi Mistry Heather Graham Marisa Tomei Michael McKean Dash Mihok,Comedy Romance,Daisy von Scherler Mayer
63020,The Perez Family,immigration independent film woman director political prisoner cuban refugees,Marisa Tomei Alfred Molina Anjelica Huston Chazz Palminteri Trini Alvarado,Comedy Drama Romance,Mira Nair
86829,Inside Llewyn Davis,folk music performance aspiring singer new york city recording,Oscar Isaac Carey Mulligan Justin Timberlake Jerry Grayson Robin Bartlett,Drama Music,Joel Coen
11065,O,sex jealousy girlfriend high school columbine,Mekhi Phifer Josh Hartnett Andrew Keegan Julia Stiles Martin Sheen,Drama Romance Thriller,Tim Blake Nelson
13888,Return to the Blue Lagoon,island marooned pacific island teenager deserted island,Milla Jovovich Brian Krause Lisa Pelikan Courtney Barilla Garette Ratliff Henson,Drama Adventure Romance,William A. Graham
42345,The Molly Maguires,pennsylvania miner coal mining coal mine pennsylvania coal miner,Sean Connery Samantha Eggar Richard Harris Frank Finlay Anthony Zerbe,Drama History,Martin Ritt
13994,Romance & Cigarettes,infidelity lovers working class new york city,James Gandolfini Susan Sarandon Kate Winslet Steve Buscemi Mandy Moore,Comedy Music Romance,John Turturro
1590,Copying Beethoven,beethoven woman director,Ed Harris Diane Kruger Matthew Goode Phyllida Law Ralph Riach,Drama,Agnieszka Holland
62728,Brighton Rock,waitress riot gang war nightmare prayer,Andy Serkis Helen Mirren John Hurt Sam Riley Andrea Riseborough,Drama Thriller Crime,Rowan Joffe
11917,Saw V,blood splatter serial killer pig mask nazi jigsaw,Tobin Bell Costas Mandylor Scott Patterson Betsy Russell Mark Rolston,Horror Thriller Crime,David Hackl
45138,Machine Gun McCain,mobster,John Cassavetes Britt Ekland Peter Falk Gabriele Ferzetti Margherita Guzzinati,Drama Action Thriller Crime Foreign,Giuliano Montaldo
80271,LOL,coming of age mother daughter relationship teen movie teenager based on film,Miley Cyrus Demi Moore Douglas Booth Ashley Greene Ashley Hinshaw,Drama Comedy Romance,Lisa Azuelos
4657,Jindabyne,small town fishing male friendship australia marriage crisis,Laura Linney Gabriel Byrne Deborra-Lee Furness John Howard Leah Purcell,Crime Drama Mystery Thriller,Ray Lawrence
14395,Kabhi Alvida Naa Kehna,adultery extramarital affair,Shah Rukh Khan Rani Mukerji Preity Zinta Abhishek Bachchan Amitabh Bachchan,Drama Romance,Karan Johar
24137,An Ideal Husband,,Cate Blanchett Minnie Driver Rupert Everett Julianne Moore Jeremy Northam,Drama Comedy Romance,Oliver Parker
190847,The Last Days on Mars,mars science fiction zombie,Liev Schreiber Romola Garai Elias Koteas Olivia Williams Johnny Harris,Science Fiction Thriller Horror,Ruairi Robinson
11056,Darkness,loss of child solar eclipse haunted house family psychopathy,Anna Paquin Lena Olin Iain Glen Giancarlo Giannini Fele Mart\u00ednez,Horror,Jaume Balaguer\u00f3
62,2001: A Space Odyssey,moon jupiter artificial intelligence man vs machine technology,Keir Dullea Gary Lockwood William Sylvester Douglas Rain Daniel Richter,Science Fiction Mystery Adventure,Stanley Kubrick
601,E.T. the Extra-Terrestrial,farewell homesickness nasa extraterrestrial technology operation,Henry Thomas Drew Barrymore Robert MacNaughton Dee Wallace Peter Coyote,Science Fiction Adventure Family Fantasy,Steven Spielberg
13067,In the Land of Women,infidelity party love cancer neighbor,Meg Ryan Kristen Stewart Adam Brody JoBeth Williams Olympia Dukakis,Romance Comedy Drama,Jon Kasdan
25379,The Blue Butterfly,rain butterfly rainforest woman director insects,Marc Donato Pascale Bussi\u00e8res William Hurt Raoul Max Trujillo Steve Adams,Adventure Drama Family,L\u00e9a Pool
88641,There Goes My Baby,,Dermot Mulroney Ricky Schroder Kelli Williams Noah Wyle Lucy Deakins,Drama Comedy,Floyd Mutrux
58051,Housefull,,Akshay Kumar Ritesh Deshmukh Deepika Padukone Lara Dutta Jiah Khan,Drama Comedy Romance Foreign,Sajid Khan
14877,September Dawn,,Jon Voight Tamara Hope Trent Ford Lolita Davidovich Dean Cain,Drama Action History Western Romance,Christopher Cain
96399,For Greater Glory - The True Story of Cristiada,duringcreditsstinger,Eva Longoria Andy Garc\u00eda Oscar Isaac Peter O'Toole Rub\u00e9n Blades,History Drama,Dean Wright
304410,The Bélier Family,deafness music coming of age teenage girl singing,Louane Emera Karin Viard Fran\u00e7ois Damiens Eric Elmosnino Roxane Duran,Comedy Drama Music,Eric Lartigau
489,Good Will Hunting,baseball boston professor m.i.t. harvard university,Robin Williams Matt Damon Ben Affleck Stellan Skarsg\u00e5rd Minnie Driver,Drama,Gus Van Sant
373314,Misconduct,,Josh Duhamel Alice Eve Malin \u00c5kerman Lee Byung-hun Julia Stiles,Drama Thriller,Shintaro Shimosawa
214,Saw III,brain tumor nudity suffocation mutilation severed foot,Tobin Bell Shawnee Smith Angus Macfadyen Bahar Soomekh Dina Meyer,Horror Thriller Crime,Darren Lynn Bousman
10890,Stripes,date ex-girlfriend u.s. army military spoof,Bill Murray Harold Ramis Warren Oates P.J. Soles Sean Young,Action Comedy,Ivan Reitman
1588,Bring It On,cheerleader sport high school teenage girl cheerleading,Kirsten Dunst Jesse Bradford Eliza Dushku Gabrielle Union Huntley Ritter,Comedy,Peyton Reed
316727,The Purge: Election Year,dystopia sequel legalized murder,Elizabeth Mitchell Frank Grillo Mykelti Williamson Edwin Hodge Raymond J. Barry,Action Horror Thriller,James DeMonaco
10314,She's All That,tv star jeep volleyball misfit teen angst,Freddie Prinze Jr. Rachael Leigh Cook Matthew Lillard Paul Walker Jodi Lyn O'Keefe,Comedy Romance,Robert Iscove
663,Saw IV,ice victim pain games psychopath,Tobin Bell Scott Patterson Costas Mandylor Betsy Russell Lyriq Bent,Horror Thriller Crime,Darren Lynn Bousman
11804,White Noise,wheelchair time voice inspector supernatural,Michael Keaton Chandra West Deborah Kara Unger Ian McNeice Keegan Connor Tracy,Drama Horror Thriller,Geoffrey Sax
16781,Madea's Family Reunion,spanking based on play,Tyler Perry Blair Underwood Lynn Whitfield Boris Kodjoe Lisa Arrindell,Drama Comedy Romance,Tyler Perry
11873,The Color of Money,bar billard talent hustler sport,Paul Newman Tom Cruise Mary Elizabeth Mastrantonio Helen Shaver John Turturro,Drama,Martin Scorsese
9289,The Longest Day,world war ii normandy allied widerstand steel helmet,Eddie Albert Paul Anka Arletty Jean-Louis Barrault Richard Beymer,Action Drama History War,Bernhard Wicki
10414,The Mighty Ducks,sports team sport ice hockey hockey game winning,Emilio Estevez Joss Ackland Lane Smith Heidi Kling Josef Sommer,Comedy Family,Stephen Herek
1970,The Grudge,male nudity nurse japanese house remake,Sarah Michelle Gellar Jason Behr Clea DuVall Bill Pullman William Mapother,Horror Mystery Thriller,Takashi Shimizu
9614,Happy Gilmore,loss of mother loss of father golf sport taxes,Adam Sandler Ben Stiller Christopher McDonald Julie Bowen Frances Bay,Comedy,Dennis Dugan
8922,Jeepers Creepers,mass murder song brother sister aftercreditsstinger,Gina Philips Justin Long Jonathan Breck Patricia Belcher Eileen Brennan,Horror Thriller,Victor Salva
1648,Bill & Ted's Excellent Adventure,jealousy journey in the past sigmund freud time travel heavy metal,Keanu Reeves Alex Winter George Carlin Dan Shor Hal Landon Jr.,Adventure Comedy Science Fiction,Stephen Herek
17917,Oliver!,pickpocket musical victorian england orphan,Ron Moody Shani Wallis Oliver Reed Harry Secombe Mark Lester,Drama Family Music,Carol Reed
74534,The Best Exotic Marigold Hotel,hotel based on novel india ensemble cast elderly,Bill Nighy Maggie Smith Tom Wilkinson Judi Dench Dev Patel,Drama Comedy,John Madden
19405,Recess: School's Out,holiday elementary school friends based on tv series summer,Rickey D'Shon Collins Jason Davis Ashley Johnson Courtland Mead Pamela Adlon,Science Fiction Animation Comedy Family,Chuck Sheetz
9355,Mad Max Beyond Thunderdome,arena sandstorm dystopia oasis sequel,Mel Gibson Tina Turner Bruce Spence Helen Buday Angelo Rossitto,Action Adventure Science Fiction,George Miller
10999,Commando,kidnapping lone wolf daughter father rescue mission,Arnold Schwarzenegger Rae Dawn Chong Dan Hedaya Vernon Wells James Olson,Action Adventure Thriller,Mark L. Lester
321258,The Boy,suicide england fire country house shower,Lauren Cohan Rupert Evans James Russell Jim Norton Diana Hardcastle,Horror Mystery Thriller,William Brent Bell
44040,Devil,claustrophobia trapped in an elevator,Chris Messina Jacob Vargas Bojana Novakovi\u0107 Logan Marshall-Green Bokeem Woodbine,Horror Mystery Thriller,John Erick Dowdle
10426,Friday After Next,guard shopping mall thief drug,Ice Cube Mike Epps John Witherspoon Don Curry Anna Maria Horsford,Comedy,Marcus Raboy
280092,Insidious: Chapter 3,sequel,Dermot Mulroney Stefanie Scott Lin Shaye Leigh Whannell Angus Sampson,Drama Horror Thriller,Leigh Whannell
13938,The Last Dragon,martial arts pizzeria limousine music,Taimak Julius Carry Vanity Christopher Murney Faith Prince,Action Adventure Comedy,Michael Schultz
10163,The Lawnmower Man,dream chimp manipulation botanist virtual reality,Jeff Fahey Pierce Brosnan Jenny Wright Mark Bringelson Geoffrey Lewis,Horror Thriller Science Fiction,Brett Leonard
12182,Nick and Norah's Infinite Playlist,concert teenager one night based on young adult novel secret location,Michael Cera Kat Dennings Aaron Yoo Alexis Dziena Ari Graynor,Comedy Music Romance,Peter Sollett
1832,Dogma,angel wisconsin church service church aftercreditsstinger,Ben Affleck Matt Damon Linda Fiorentino Jason Mewes Chris Rock,Fantasy Comedy Adventure,Kevin Smith
9034,The Banger Sisters,tattoo rock star groupie past family,Goldie Hawn Susan Sarandon Geoffrey Rush Erika Christensen Robin Thomas,Comedy Drama,Bob Dolman
15301,Twilight Zone: The Movie,nazis anthology remake twilight zone,Albert Brooks Vic Morrow John Larroquette John Lithgow Dan Aykroyd,Drama Fantasy Horror Science Fiction Thriller,Steven Spielberg
10135,Road House,new love protection money nightclub rausschmei\u00dfer revenge,Patrick Swayze Kelly Lynch Sam Elliott Ben Gazzara Marshall R. Teague,Action Thriller,Rowdy Herrington
26352,A Low Down Dirty Shame,fbi drug crime violence drug private detective,Keenen Ivory Wayans Charles S. Dutton Jada Pinkett Smith Salli Richardson-Whitfield Andrew Divoff,Action Comedy Crime,Keenen Ivory Wayans
20616,Swimfan,competition coma infidelity obsession bathing,Jesse Bradford Erika Christensen Shiri Appleby Kate Burton Jason Ritter,Drama Thriller,John Polson
9794,Employee of the Month,salesclerk midlife crisis prenzlauer berg vulgar slacker,Dane Cook Jessica Simpson Dax Shepard Andy Dick Tim Bagley,Comedy Romance,Greg Coolidge
15037,Can't Hardly Wait,alcohol regret homophobia radio cheerleader,Jennifer Love Hewitt Ethan Embry Charlie Korsmo Lauren Ambrose Peter Facinelli,Comedy Drama Romance,Deborah Kaplan
227,The Outsiders,street gang children's home coming of age gang juvenile delinquent,Matt Dillon Ralph Macchio C. Thomas Howell Patrick Swayze Rob Lowe,Crime Drama,Francis Ford Coppola
294272,Pete's Dragon,feral child remake dragon orphan 1980s,Bryce Dallas Howard Oakes Fegley Wes Bentley Karl Urban Oona Laurence,Adventure Family Fantasy,David Lowery
11336,The Dead Zone,coma sheriff based on novel sacrifice suspense,Christopher Walken Brooke Adams Tom Skerritt Martin Sheen Herbert Lom,Horror Science Fiction Thriller,David Cronenberg
283445,Sinister 2,haunted house sequel twins,Shannyn Sossamon James Ransone Robert Daniel Sloan Dartanian Sloan Lea Coco,Horror,Ciaran Foy
88036,Sparkle,soong sisters duringcreditsstinger,Whitney Houston Cee Lo Green Derek Luke Mike Epps Carmen Ejogo,Drama Music,Salim Akil
10984,Valentine,mobbing success violence against women revenge serial killer,Denise Richards David Boreanaz Marley Shelton Jessica Capshaw Jessica Cauffiel,Horror Thriller,Jamie Blanks
22824,The Fourth Kind,brother sister relationship wheelchair hypnosis investigation cover-up,Milla Jovovich Will Patton Hakeem Kae-Kazim Corey Johnson Enzo Cilenti,Mystery Science Fiction Thriller,Olatunde Osunsanmi
9526,A Prairie Home Companion,usa country music commercial radio presenter radio transmission,Meryl Streep Lindsay Lohan Virginia Madsen Woody Harrelson Garrison Keillor,Drama Comedy Music,Robert Altman
39349,Sugar Hill,,Wesley Snipes Michael Wright Donald Faison O.L. Duke Leslie Uggams,Drama Action Thriller,Leon Ichaso
15983,Invasion U.S.A.,,Chuck Norris Richard Lynch Melissa Prophet Alexander Zale Alex Colon,Action Thriller,Joseph Zito
14544,Roll Bounce,,Nick Cannon Shad Moss Chi McBride Meagan Good Brandon T. Jackson,Comedy Drama Family,Malcolm D. Lee
11545,Rushmore,private school lone wolf theatre play theatre group theatre director,Jason Schwartzman Olivia Williams Bill Murray Seymour Cassel Mason Gamble,Comedy Drama,Wes Anderson
42684,Skyline,missile light transformation low-budget alien,Eric Balfour Scottie Thompson David Zayas Donald Faison Brittany Daniel,Science Fiction,Colin Strause
268238,The Second Best Exotic Marigold Hotel,india retirement home,Dev Patel Judi Dench Richard Gere Maggie Smith Bill Nighy,Drama Comedy,John Madden
8359,Kit Kittredge: An American Girl,cincinnati woman director,Abigail Breslin Chris O'Donnell Julia Ormond Stanley Tucci Joan Cusack,Comedy Drama Family,Patricia Rozema
15648,The Perfect Man,mother man-woman relation single matchmaking single mother,Hilary Duff Heather Locklear Chris Noth Mike O'Malley Ben Feldman,Comedy Drama Family Romance,Mark Rosman
41823,Mo' Better Blues,musical,Denzel Washington Spike Lee Wesley Snipes Giancarlo Esposito John Turturro,Drama Romance,Spike Lee
11891,Kung Pow: Enter the Fist,loss of family loss of parents supernatural powers invulnerability spoof,Hui Lou Chen Tad Horino Steve Oedekerk Jennifer Tung Ming Lo,Action Comedy,Steve Oedekerk
9362,Tremors,nevada small town tractor stranded cult favorite,Kevin Bacon Fred Ward Finn Carter Michael Gross Reba McEntire,Action Horror,Ron Underwood
